,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2108,2020-01-30,37662814.69919254,36712933.60608004,39657605.486114085,37662814.69919254,37662814.69919254,500469.02356841246,500469.02356841246,500469.02356841246,648037.5147060832,648037.5147060832,648037.5147060832,-147568.49113767082,-147568.49113767082,-147568.49113767082,0.0,0.0,0.0,38163283.72276095
2109,2020-01-31,37715823.881214,36818224.50037176,39596631.11906325,37715823.881214,37715823.881214,505107.30927670316,505107.30927670316,505107.30927670316,645406.8827440209,645406.8827440209,645406.8827440209,-140299.57346731765,-140299.57346731765,-140299.57346731765,0.0,0.0,0.0,38220931.1904907
2110,2020-02-03,37874851.427278325,36878713.667985514,39932046.157637075,37874851.427278325,37874851.427278325,531849.9585853539,531849.9585853539,531849.9585853539,641098.2329832155,641098.2329832155,641098.2329832155,-109248.27439786155,-109248.27439786155,-109248.27439786155,0.0,0.0,0.0,38406701.38586368
2111,2020-02-04,37927860.60929978,36944868.87600875,39912285.27770127,37927860.60929978,37927860.60929978,552386.9108723778,552386.9108723778,552386.9108723778,647695.6421765437,647695.6421765437,647695.6421765437,-95308.73130416585,-95308.73130416585,-95308.73130416585,0.0,0.0,0.0,38480247.52017216
2112,2020-02-05,37980869.79132124,37110912.036813766,40117928.408836894,37980869.79132124,37980869.79132124,559145.3537968529,559145.3537968529,559145.3537968529,638617.2151337271,638617.2151337271,638617.2151337271,-79471.86133687412,-79471.86133687412,-79471.86133687412,0.0,0.0,0.0,38540015.145118095
2113,2020-02-06,38033878.97334267,37140918.86531331,40129840.20540379,38033878.97334267,38033878.97334267,586263.885724034,586263.885724034,586263.885724034,648037.5147051982,648037.5147051982,648037.5147051982,-61773.62898116425,-61773.62898116425,-61773.62898116425,0.0,0.0,0.0,38620142.8590667
2114,2020-02-07,38086888.15536413,37286490.841217116,40140617.392590694,38086888.15536413,38086888.15536413,603090.275868301,603090.275868301,603090.275868301,645406.8827440521,645406.8827440521,645406.8827440521,-42316.60687575106,-42316.60687575106,-42316.60687575106,0.0,0.0,0.0,38689978.43123244
2115,2020-02-10,38245915.70142848,37465639.92544041,40417658.90449069,38245915.70142848,38245915.70142848,665719.2005458131,665719.2005458131,665719.2005458131,641098.2329831785,641098.2329831785,641098.2329831785,24620.96756263455,24620.96756263455,24620.96756263455,0.0,0.0,0.0,38911634.90197429
2116,2020-02-11,38298924.883449934,37494257.292327665,40334965.045587644,38298924.883449934,38298924.883449934,696531.279153159,696531.279153159,696531.279153159,647695.6421783069,647695.6421783069,647695.6421783069,48835.636974851965,48835.636974851965,48835.636974851965,0.0,0.0,0.0,38995456.162603095
2117,2020-02-12,38351934.06547137,37569389.05543446,40482670.89286358,38351934.06547137,38351934.06547137,712018.1607860473,712018.1607860473,712018.1607860473,638617.2151337222,638617.2151337222,638617.2151337222,73400.9456523252,73400.9456523252,73400.9456523252,0.0,0.0,0.0,39063952.22625742
2118,2020-02-13,38404943.24749283,37642119.391755655,40663448.40574397,38404943.24749283,38404943.24749283,745936.9638240145,745936.9638240145,745936.9638240145,648037.5147049512,648037.5147049512,648037.5147049512,97899.44911906331,97899.44911906331,97899.44911906331,0.0,0.0,0.0,39150880.21131684
2119,2020-02-14,38457952.42951426,37886374.47208664,40660479.73845228,38457952.42951426,38457952.42951426,767295.99638689,767295.99638689,767295.99638689,645406.8827424782,645406.8827424782,645406.8827424782,121889.11364441169,121889.11364441169,121889.11364441169,0.0,0.0,0.0,39225248.42590115
2120,2020-02-17,38616979.97557861,38003322.051766604,40907958.983516976,38616979.97557861,38616979.97557861,827344.2534253122,827344.2534253122,827344.2534253122,641098.2329863682,641098.2329863682,641098.2329863682,186246.02043894408,186246.02043894408,186246.02043894408,0.0,0.0,0.0,39444324.22900393
2121,2020-02-18,38669989.15760007,38070087.052582845,41058874.45817809,38669989.15760007,38669989.15760007,851370.586182936,851370.586182936,851370.586182936,647695.6421785649,647695.6421785649,647695.6421785649,203674.94400437124,203674.94400437124,203674.94400437124,0.0,0.0,0.0,39521359.743783005
2122,2020-02-19,38722998.33962152,38125307.76617755,41065651.74502058,38722998.33962152,38722998.33962152,857023.0159107762,857023.0159107762,857023.0159107762,638617.2151337307,638617.2151337307,638617.2151337307,218405.80077704566,218405.80077704566,218405.80077704566,0.0,0.0,0.0,39580021.355532296
2123,2020-02-20,38776007.52164296,38195407.9652415,41079815.921434164,38776007.52164296,38776007.52164296,878120.9843611227,878120.9843611227,878120.9843611227,648037.5147055908,648037.5147055908,648037.5147055908,230083.46965553187,230083.46965553187,230083.46965553187,0.0,0.0,0.0,39654128.50600408
2124,2020-02-21,38829016.703664415,38329734.10166705,41184403.27117423,38829016.703664415,38829016.703664415,883811.2207027922,883811.2207027922,883811.2207027922,645406.8827409043,645406.8827409043,645406.8827409043,238404.33796188782,238404.33796188782,238404.33796188782,0.0,0.0,0.0,39712827.924367204
2125,2020-02-24,38988044.24972876,38298683.54857159,41313645.03509802,38988044.24972876,38988044.24972876,882225.3632747356,882225.3632747356,882225.3632747356,641098.2329863315,641098.2329863315,641098.2329863315,241127.13028840415,241127.13028840415,241127.13028840415,0.0,0.0,0.0,39870269.6130035
2126,2020-02-25,39041053.4317502,38432186.02529265,41472651.712993704,39041053.4317502,39041053.4317502,881970.5946323078,881970.5946323078,881970.5946323078,647695.6421770246,647695.6421770246,647695.6421770246,234274.95245528323,234274.95245528323,234274.95245528323,0.0,0.0,0.0,39923024.026382506
2127,2020-02-26,39094062.613771655,38306314.05370716,41492182.97706396,39094062.613771655,39094062.613771655,862175.884995934,862175.884995934,862175.884995934,638617.2151337257,638617.2151337257,638617.2151337257,223558.66986220825,223558.66986220825,223558.66986220825,0.0,0.0,0.0,39956238.49876759
2128,2020-02-27,39147071.79579311,38495197.64096753,41435813.67277264,39147071.79579311,39147071.79579311,857141.0342036842,857141.0342036842,857141.0342036842,648037.514702932,648037.514702932,648037.514702932,209103.51950075224,209103.51950075224,209103.51950075224,0.0,0.0,0.0,40004212.829996794
2129,2020-02-28,39200080.97781455,38606986.06901571,41416024.78946136,39200080.97781455,39200080.97781455,836516.8482834398,836516.8482834398,836516.8482834398,645406.8827393308,645406.8827393308,645406.8827393308,191109.96554410897,191109.96554410897,191109.96554410897,0.0,0.0,0.0,40036597.82609799
2130,2020-03-02,39359108.523878895,38693538.59289072,41622158.163204335,39359108.523878895,39359108.523878895,760036.734468224,760036.734468224,760036.734468224,641098.2329879077,641098.2329879077,641098.2329879077,118938.50148031629,118938.50148031629,118938.50148031629,0.0,0.0,0.0,40119145.25834712
2131,2020-03-03,39412117.70590035,38694700.16390985,41595906.25408517,39412117.70590035,39412117.70590035,737824.8389359411,737824.8389359411,737824.8389359411,647695.642177282,647695.642177282,647695.642177282,90129.19675865916,90129.19675865916,90129.19675865916,0.0,0.0,0.0,40149942.54483629
2132,2020-03-04,39465126.88792181,38735249.30710121,41608134.724435695,39465126.88792181,39465126.88792181,698335.711603902,698335.711603902,698335.711603902,638617.215133726,638617.215133726,638617.215133726,59718.49647017601,59718.49647017601,59718.49647017601,0.0,0.0,0.0,40163462.59952571
2133,2020-03-05,39518136.06994324,38788055.15165522,41694589.6814651,39518136.06994324,39518136.06994324,676258.6925674325,676258.6925674325,676258.6925674325,648037.5147044588,648037.5147044588,648037.5147044588,28221.177862973847,28221.177862973847,28221.177862973847,0.0,0.0,0.0,40194394.76251067
2134,2020-03-06,39571145.2519647,38776415.2971596,41574220.2299636,39571145.2519647,39571145.2519647,641576.3522722672,641576.3522722672,641576.3522722672,645406.8827393616,645406.8827393616,645406.8827393616,-3830.530467094538,-3830.530467094538,-3830.530467094538,0.0,0.0,0.0,40212721.60423697
2135,2020-03-09,39730172.79802905,38700511.9966731,41779018.23290138,39730172.79802905,39730172.79802905,543118.1688441129,543118.1688441129,543118.1688441129,641098.2329828251,641098.2329828251,641098.2329828251,-97980.06413871226,-97980.06413871226,-97980.06413871226,0.0,0.0,0.0,40273290.96687316
2136,2020-03-10,39783181.98005048,38845540.60313299,41717512.15459189,39783181.98005048,39783181.98005048,520698.0279256894,520698.0279256894,520698.0279256894,647695.6421766409,647695.6421766409,647695.6421766409,-126997.61425095155,-126997.61425095155,-126997.61425095155,0.0,0.0,0.0,40303880.007976174
2137,2020-03-11,39836191.16207194,38891389.60596323,41884182.024633415,39836191.16207194,39836191.16207194,484553.6909035107,484553.6909035107,484553.6909035107,638617.2151337279,638617.2151337279,638617.2151337279,-154063.5242302171,-154063.5242302171,-154063.5242302171,0.0,0.0,0.0,40320744.85297545
2138,2020-03-12,39889200.34409342,38899201.27680801,41844248.3667861,39889200.34409342,39889200.34409342,469251.6891547559,469251.6891547559,469251.6891547559,648037.5147042116,648037.5147042116,648037.5147042116,-178785.82554945574,-178785.82554945574,-178785.82554945574,0.0,0.0,0.0,40358452.03324818
2139,2020-03-13,39942209.52611485,38925905.98725423,41833084.38422241,39942209.52611485,39942209.52611485,444575.91655374266,444575.91655374266,444575.91655374266,645406.882736183,645406.882736183,645406.882736183,-200830.96618244032,-200830.96618244032,-200830.96618244032,0.0,0.0,0.0,40386785.442668594
2140,2020-03-16,40101237.0721792,38960446.158391856,41931622.2260328,40101237.0721792,40101237.0721792,392522.5578993708,392522.5578993708,392522.5578993708,641098.2329844013,641098.2329844013,641098.2329844013,-248575.6750850305,-248575.6750850305,-248575.6750850305,0.0,0.0,0.0,40493759.63007857
2141,2020-03-17,40154246.25420066,39057458.70016785,41951065.465525016,40154246.25420066,40154246.25420066,389747.3865329846,389747.3865329846,389747.3865329846,647695.6421768985,647695.6421768985,647695.6421768985,-257948.25564391393,-257948.25564391393,-257948.25564391393,0.0,0.0,0.0,40543993.640733644
2142,2020-03-18,40207255.43622209,39009724.36018402,42132396.9459652,40207255.43622209,40207255.43622209,374586.1855017842,374586.1855017842,374586.1855017842,638617.2151337295,638617.2151337295,638617.2151337295,-264031.0296319454,-264031.0296319454,-264031.0296319454,0.0,0.0,0.0,40581841.621723875
2143,2020-03-19,40260264.61824356,39259094.594078705,41982273.72360301,40260264.61824356,40260264.61824356,381114.1508795733,381114.1508795733,381114.1508795733,648037.5147039646,648037.5147039646,648037.5147039646,-266923.36382439133,-266923.36382439133,-266923.36382439133,0.0,0.0,0.0,40641378.76912314
2144,2020-03-20,40262328.79744734,39239663.59684312,42272054.07851142,40262328.79744734,40262328.79744734,378613.1750437868,378613.1750437868,378613.1750437868,645406.8827428698,645406.8827428698,645406.8827428698,-266793.7076990829,-266793.7076990829,-266793.7076990829,0.0,0.0,0.0,40640941.97249112
2145,2020-03-23,40268521.335058674,39091240.40648736,42075003.4579438,40268521.335058674,40268521.335058674,390231.3197311376,390231.3197311376,390231.3197311376,641098.2329843644,641098.2329843644,641098.2329843644,-250866.91325322675,-250866.91325322675,-250866.91325322675,0.0,0.0,0.0,40658752.65478981
2146,2020-03-24,40270585.51426246,39345826.12096979,42183542.82006527,40270585.51426246,40270585.51426246,406204.0639729724,406204.0639729724,406204.0639729724,647695.6421753583,647695.6421753583,647695.6421753583,-241491.5782023858,-241491.5782023858,-241491.5782023858,0.0,0.0,0.0,40676789.57823543
2147,2020-03-25,40272649.69346624,39149028.88595232,42043441.75620734,40272649.69346624,40272649.69346624,407886.2738445666,407886.2738445666,407886.2738445666,638617.2151337231,638617.2151337231,638617.2151337231,-230730.94128915644,-230730.94128915644,-230730.94128915644,0.0,0.0,0.0,40680535.96731081
2148,2020-03-26,40274713.87267002,39124510.14683309,42202821.78854187,40274713.87267002,40274713.87267002,429030.6148626155,429030.6148626155,429030.6148626155,648037.5147054913,648037.5147054913,648037.5147054913,-219006.89984287572,-219006.89984287572,-219006.89984287572,0.0,0.0,0.0,40703744.48753263
2149,2020-03-27,40276778.051873796,39263209.081664704,42229545.206786774,40276778.051873796,40276778.051873796,438658.679758371,438658.679758371,438658.679758371,645406.8827412958,645406.8827412958,645406.8827412958,-206748.20298292494,-206748.20298292494,-206748.20298292494,0.0,0.0,0.0,40715436.731632166
2150,2020-03-30,40282970.58948513,39337605.30366535,42292816.28821769,40282970.58948513,40282970.58948513,470171.3367377294,470171.3367377294,470171.3367377294,641098.232987554,641098.232987554,641098.232987554,-170926.89624982467,-170926.89624982467,-170926.89624982467,0.0,0.0,0.0,40753141.92622286
2151,2020-03-31,40285034.76868892,39306389.02725685,42284906.781498246,40285034.76868892,40285034.76868892,487116.35102689295,487116.35102689295,487116.35102689295,647695.6421780209,647695.6421780209,647695.6421780209,-160579.29115112792,-160579.29115112792,-160579.29115112792,0.0,0.0,0.0,40772151.11971581
2152,2020-04-01,40287098.947892696,39264070.77350188,42266920.017236516,40287098.947892696,40287098.947892696,487040.26923486684,487040.26923486684,487040.26923486684,638617.2151337252,638617.2151337252,638617.2151337252,-151576.94589885836,-151576.94589885836,-151576.94589885836,0.0,0.0,0.0,40774139.21712756
2153,2020-04-02,40289163.127096474,39220888.1429524,42242597.642899394,40289163.127096474,40289163.127096474,503857.49685391196,503857.49685391196,503857.49685391196,648037.5147052441,648037.5147052441,648037.5147052441,-144180.01785133217,-144180.01785133217,-144180.01785133217,0.0,0.0,0.0,40793020.623950385
2154,2020-04-03,40291227.30630025,39337333.002573244,42260463.6982986,40291227.30630025,40291227.30630025,506812.54050397035,506812.54050397035,506812.54050397035,645406.8827413269,645406.8827413269,645406.8827413269,-138594.34223735664,-138594.34223735664,-138594.34223735664,0.0,0.0,0.0,40798039.846804224
2155,2020-04-06,40297419.84391159,39331396.80663262,42153287.46902468,40297419.84391159,40297419.84391159,507219.2094925209,507219.2094925209,507219.2094925209,641098.2329875171,641098.2329875171,641098.2329875171,-133879.02349499628,-133879.02349499628,-133879.02349499628,0.0,0.0,0.0,40804639.05340411
2156,2020-04-07,40299484.02311537,39207776.15969941,42324365.70059836,40299484.02311537,40299484.02311537,511285.5648951616,511285.5648951616,511285.5648951616,647695.6421773795,647695.6421773795,647695.6421773795,-136410.07728221794,-136410.07728221794,-136410.07728221794,0.0,0.0,0.0,40810769.58801053
2157,2020-04-08,40301548.20231915,39317284.945135504,42322949.57906919,40301548.20231915,40301548.20231915,497727.6611073103,497727.6611073103,497727.6611073103,638617.2151337268,638617.2151337268,638617.2151337268,-140889.55402641647,-140889.55402641647,-140889.55402641647,0.0,0.0,0.0,40799275.86342646
2158,2020-04-09,40303612.38152293,39311775.17764529,42389444.75947379,40303612.38152293,40303612.38152293,500863.66871047264,500863.66871047264,500863.66871047264,648037.5147058839,648037.5147058839,648037.5147058839,-147173.84599541128,-147173.84599541128,-147173.84599541128,0.0,0.0,0.0,40804476.0502334
2159,2020-04-10,40305676.56072671,39303966.9010234,42323863.30610741,40305676.56072671,40305676.56072671,490334.982018406,490334.982018406,490334.982018406,645406.8827381481,645406.8827381481,645406.8827381481,-155071.9007197421,-155071.9007197421,-155071.9007197421,0.0,0.0,0.0,40796011.54274511
2160,2020-04-13,40311869.098338045,39366505.65862025,42319720.70126456,40311869.098338045,40311869.098338045,455124.5931603866,455124.5931603866,455124.5931603866,641098.2329874802,641098.2329874802,641098.2329874802,-185973.63982709366,-185973.63982709366,-185973.63982709366,0.0,0.0,0.0,40766993.69149843
